bank_name,atm_cd,atm_lat,atm_long,stname,dtname,atm_city,atm_pin_cd
ICICI Bank Ltd,SACWM061,17.389144,78.454147,TELANGANA,Hyderabad, , 
Central Bank Of India,SCDH32991S,17.389192,78.508094,TELANGANA,Hyderabad, , 
Axis Bank Ltd,LWCW88107,17.38926,78.48581,TELANGANA,Hyderabad,HYDERABAD, 
Axis Bank Ltd,CWCW88105,17.3892604,78.4858055,TELANGANA,Hyderabad,0,500095
Bank Of India,AHY8011,17.3893,78.473,TELANGANA,Hyderabad, ,500001
State Bank Of India,S1BW000847066,17.389377,78.50803,TELANGANA,Hyderabad,HYDERABAD, 
Punjab National Bank,C36B012901,17.389423,78.47285,TELANGANA,Hyderabad, , 
State Bank Of India,S5NE020496621,17.389464,78.471872,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S1BB020701002,17.389478,78.507996,TELANGANA,Hyderabad,AMBERPET, 
ICICI Bank Ltd,SACWF651,17.389507,78.452316,TELANGANA,Hyderabad, , 
State Bank Of India,S1BG000847553,17.389557,78.497355,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,S1NB000847032,17.389637,78.467525,TELANGANA,Hyderabad,HYDERABAD, 
ICICI Bank Ltd,SECNJ057,17.389638,78.495239,TELANGANA,Hyderabad, , 
Canara Bank,0878W028,17.389674,78.511117,TELANGANA,Hyderabad, , 
Canara Bank,8441689,17.389689,78.488318,TELANGANA,Hyderabad, , 
Union Bank Of India,W0835005,17.3897,78.4401,TELANGANA,Hyderabad,HYDERABAD,500028
Union Bank Of India,H0835101,17.3897,78.4401,TELANGANA,Hyderabad,HYDERABAD,500028
Axis Bank Ltd,CPRH00815,17.38973,78.470869,TELANGANA,Hyderabad,HYDERABAD, 
Bank Of Maharashtra,PA038301,17.38973,78.494573,TELANGANA,Hyderabad,KACHIGUDA,500027
Union Bank Of India,W0835006,17.389733,78.440056,TELANGANA,Hyderabad,HYDERABAD,500028
Union Bank Of India,H1423101,17.3901,78.5163,TELANGANA,Hyderabad,HYDERABAD,500013
Union Bank Of India,W0643002,17.3898,78.3291,TELANGANA,Ranga Reddy,HYDERABAD,500075
Union Bank Of India,H0643101,17.3898,78.3291,TELANGANA,Ranga Reddy,HYDERABAD,500075
Rural Cooperative Bank,93572001,17.389799,78.471979,TELANGANA,Hyderabad,HYDERABAD, 
Rural Cooperative Bank,M0201799,17.389799,78.471979,TELANGANA,Hyderabad,HYDERABAD, 
Axis Bank Ltd,BWCW180813,17.389851,78.511222,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CWC281,17.389869,78.489063,TELANGANA,Hyderabad,Hyderabad, 
ICICI Bank Ltd,S1CWK632,17.389869,78.489059,TELANGANA,Hyderabad, , 
State Bank Of India,T1NH000916214,17.389906,78.469716,TELANGANA,Hyderabad,HYDRABAD, 
Axis Bank Ltd,BPCN180817,17.389976,78.527766,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,S1BB003529005,17.389996,78.475166,TELANGANA,Hyderabad,HYDERABAD,500001
South Indian Bank Ltd,01280001,17.39,78.48,TELANGANA,Hyderabad,Greater Hyderabad,500001
Kotak Mahindra Bank Limited,HYBD2327,17.39,78.49,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,S1BJ005916120,17.390005,78.4353,TELANGANA,Hyderabad,RANGAREDDY,500081
Bank Of Baroda,1FDHYD51,17.390036,78.4403497,TELANGANA,Hyderabad,HYDERABAD,500028
Bank Of Baroda,1RDNHYD22,17.390036,78.4403497,TELANGANA,Hyderabad,HYDERABAD,500028
Bank Of Baroda,1CRTSHY04,17.390036,78.4403497,TELANGANA,Hyderabad, ,500028
IDBI Bank Ltd,ID059401,17.39012,78.49242,TELANGANA,Hyderabad,Hyderabad,500027
Axis Bank Ltd,BPCN180810,17.3901372,78.5404436,TELANGANA,Medchal Malkajgiri,0,500013
Uco Bank,WT144101,17.390183,78.475942,TELANGANA,Hyderabad, , 
HDFC Bank Ltd,P1DCHD06,17.3902,78.4512,TELANGANA,Hyderabad,Hyderabad,NULL
Canara Bank,8784368,17.390254,78.476498,TELANGANA,Hyderabad, , 
HDFC Bank Ltd,P3FNHY10,17.390311,78.508146,TELANGANA,Hyderabad,HYDERABAD, 
Canara Bank,6062077,17.390326,78.47625,TELANGANA,Hyderabad, , 
Punjab National Bank,PC068401,17.390382,78.436433,TELANGANA,Hyderabad, , 
Punjab National Bank,D3156500,17.3904,78.4163,TELANGANA,Hyderabad,HYDERABAD,500028
Punjab National Bank,N5156500,17.3904,78.4163,TELANGANA,Hyderabad,Hyderabad,500001
Canara Bank,B3024001,17.390456,78.470377,TELANGANA,Hyderabad, , 
State Bank Of India,T1BS020175078,17.390458,78.515475,TELANGANA,Hyderabad,NALGONDA, 
Canara Bank,A3024001,17.390477,78.470443,TELANGANA,Hyderabad, , 
Canara Bank,0878EP04,17.390497,78.468817,TELANGANA,Hyderabad, , 
Bank Of India,AHY9008,17.3905,78.4927,TELANGANA,Hyderabad, ,500027
State Bank Of India,T1BS000916282,17.39051,78.53492,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Yes Bank Ltd,SKPO1074,17.39052,78.48846,TELANGANA,Hyderabad,Hyderabad, 
Canara Bank,A3015002,17.390528,78.458073,TELANGANA,Hyderabad, , 
Union Bank Of India,CBTN013620,17.390552,78.489984,TELANGANA,Hyderabad, , 
Axis Bank Ltd,BWCW119507,17.390684,78.531684,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,P1DCHY50,17.3907,78.4858,TELANGANA,Hyderabad,Hyderabad,NULL
HDFC Bank Ltd,P3ENHY73,17.3907,78.50528,TELANGANA,Hyderabad, , 
Axis Bank Ltd,DWCW180814,17.390719,78.505599,TELANGANA,Hyderabad,HYDERABAD, 
Karur Vysya Bank Ltd,S1AC0148004,17.39074167,78.441105,TELANGANA,Hyderabad,HYDERABAD,500028
Axis Bank Ltd,BPCN119505,17.390745,78.54607,TELANGANA,Medchal Malkajgiri,0,500013
Axis Bank Ltd,BPCN119510,17.39075,78.546069,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,S1NB000847565,17.390777,78.559027,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Union Bank Of India,W0378004,17.390784,78.470924,TELANGANA,Hyderabad,HYDERABAD,500001
DCB bank Ltd,DCB07601,17.390794,78.548533,TELANGANA,Medchal Malkajgiri, , 
DCB bank Ltd,DCB07603,17.390794,78.548533,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,P3ENHD48,17.3908,78.4536,TELANGANA,Hyderabad,Hyderabad,NULL
Union Bank Of India,W0378002,17.3908,78.4709,TELANGANA,Hyderabad,HYDERABAD,500001
Union Bank Of India,H0378101,17.3908,78.4709,TELANGANA,Hyderabad,HYDERABAD,500001
HDFC Bank Ltd,S1AWHY41,17.3908,78.4893,TELANGANA,Hyderabad,Hyderabad,NULL
State Bank Of India,S1BW004297003,17.39082,78.47079,TELANGANA,Hyderabad,HYDERABAD,500001
ICICI Bank Ltd,S1CNP656,17.390899,78.441497,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1VD6912,17.390899,78.441497,TELANGANA,Hyderabad, , 
Axis Bank Ltd,DWCW113419,17.3909371,78.4802115,TELANGANA,Hyderabad,0,500001
State Bank Of India,S1BB060146001,17.391014,78.468105,TELANGANA,Hyderabad,Hyderabad, 
Union Bank Of India,WHYD14801111111,17.39107,78.483379,TELANGANA,Hyderabad,HYDERABAD, 
Axis Bank Ltd,BPRH180801,17.391079,78.516169,TELANGANA,Hyderabad,HYDERABAD, 
Bank Of India,CHY9019,17.391138,78.605741,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,0878W029,17.391266,78.456761,TELANGANA,Hyderabad, , 
Canara Bank,0878E013,17.391266,78.456761,TELANGANA,Hyderabad, , 
Canara Bank,8787043,17.391266,78.456761,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,SACWN779,17.391304,78.463867,TELANGANA,Hyderabad, , 
State Bank Of India,T1NF002714127,17.391375,78.510927,TELANGANA,Hyderabad,RAMANTHAPUR, 
Punjab National Bank,N1453800,17.391423,78.45417,TELANGANA,Hyderabad,HYDERABAD,500009
State Bank Of India,S1BB007054001,17.391479,78.479541,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,T1BS005916285,17.391499,78.445689,TELANGANA,Hyderabad,Golconda, 
ICICI Bank Ltd,SFCNM500,17.391511,78.511535,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,SFCNM501,17.391511,78.511535,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CWE551,17.39158,78.496801,TELANGANA,Hyderabad,Hyderabad, 
ICICI Bank Ltd,SACWF974,17.395333,78.431577,TELANGANA,Hyderabad,Hyderabad, 
ICICI Bank Ltd,S1CNQ331,17.39158,78.496803,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CNQ649,17.391599,78.5606,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S5NC020309621,17.391614,78.4592,TELANGANA,Hyderabad,HYDERABAD, 
Indian Overseas Bank,IOB9311,17.391636,78.440065,TELANGANA,Hyderabad,HYDERABAD,0
IDBI Bank Ltd,ID104811,17.39165,78.41242,TELANGANA,Hyderabad,Hyderabad,500008
Uco Bank,DA174601,17.39165,78.41242,TELANGANA,Hyderabad,HYDERABAD,500008
ICICI Bank Ltd,SFCNM719,17.391695,78.496833,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CNP286,17.391714,78.560386,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S1NG000847009,17.391777,78.476749,TELANGANA,Hyderabad,KHAIRATABAD, 
ICICI Bank Ltd,SFCNQ850,17.391811,78.55735,TELANGANA,Medchal Malkajgiri, , 
Punjab National Bank,DA110016,17.391841,78.477021,TELANGANA,Hyderabad, , 
Bank Of India,AHY8006,17.39186,78.43719,TELANGANA,Hyderabad, , 
State Bank Of India,S1BB000847530,17.391926,78.438408,TELANGANA,Hyderabad,NAMPALLY,500095
Bank Of Baroda,3CRAPHY02,17.39193,78.538379,TELANGANA,Medchal Malkajgiri,0,500013
State Bank Of India,S5NE003529621,17.39194,78.47528,TELANGANA,Hyderabad,HYDERABAD,500001
ICICI Bank Ltd,SACWN884,17.391944,78.542808,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,S1ANHD05,17.392,78.5391,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
HDFC Bank Ltd,P3FNHY19,17.392063,78.476663,TELANGANA,Hyderabad,HYDERABAD, 
Union Bank Of India,W0705003,17.39208,78.47555,TELANGANA,Hyderabad,HYDERABAD,500001
State Bank Of India,S1BG020432004,17.392123,78.471964,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,S1BB010100004,17.392129,78.5349,TELANGANA,Medchal Malkajgiri, MALKAJGIRI,500007
Axis Bank Ltd,DPRH292203,17.39213,78.453132,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S5NE016294621,17.39222,78.51778,TELANGANA,Hyderabad,HYDERABAD,500013
Canara Bank,A3029001,17.392242,78.475456,TELANGANA,Hyderabad, , 
Union Bank Of India,H1110101,17.3923,78.5311,TELANGANA,Medchal Malkajgiri,HYDERABAD,500013
Union Bank Of India,W1110005,17.392299,78.531099,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
IDBI Bank Ltd,ID059413,17.39237,78.51791,TELANGANA,Hyderabad,Hyderabad,500013
Bank Of Baroda,1FDHYD75,17.392374,78.517908,TELANGANA,Hyderabad, ,500013
State Bank Of India,S1NG000847020,17.392399,78.469,TELANGANA,Hyderabad,Nampally, 
Union Bank Of India,N1110004,17.3924,78.5313,TELANGANA,Medchal Malkajgiri,HYDERABAD,500013
Canara Bank,0878W005,17.392416,78.468391,TELANGANA,Hyderabad, , 
State Bank Of India,S1BW000847502,17.39243,78.51866,TELANGANA,Hyderabad,HYDERABAD,500013
ICICI Bank Ltd,SECNF015,17.392486,78.469615,TELANGANA,Hyderabad,Nampally, 
ICICI Bank Ltd,SFCNM336,17.392528,78.530723,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,S1CNQ643,17.392528,78.530723,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWE922,17.392538,78.469685,TELANGANA,Hyderabad,Hyderabad, 
Canara Bank,0878E015,17.392588,78.446206,TELANGANA,Hyderabad, , 
Canara Bank,13692361,17.392588,78.446206,TELANGANA,Hyderabad, , 
HDFC Bank Ltd,S1ACHE21,17.392592,78.37194,TELANGANA,Ranga Reddy,HYDERABAD, 
Catholic Syrian Bank Ltd,CSBN020101,17.392599,78.476165,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,T1NW005916221,17.392605,78.427839,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S5NL008995621,17.392667,78.456665,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S1BG000847520,17.392703,78.454494,TELANGANA,Hyderabad,ASIFNAGAR,500095
ICICI Bank Ltd,SFCNQ856,17.392753,78.525588,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,SFCNQ855,17.392753,78.525588,TELANGANA,Hyderabad, , 
Axis Bank Ltd,CWCW00829,17.392773,78.4648487,TELANGANA,Hyderabad,0,500001
State Bank Of India,S1NB003605001,17.392785,78.510791,TELANGANA,Hyderabad,AMBERPET, 
State Bank Of India,S1BG020309002,17.39279,78.456321,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,T1NH000916183,17.392791,78.533286,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,T1NY003026215,17.392802,78.474551,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,T1NW005916206,17.392912,78.429599,TELANGANA,Hyderabad,hyderabad, 
DCB bank Ltd,DCB02701,17.392942,78.473154,TELANGANA,Hyderabad, , 
Karur Vysya Bank Ltd,S1AC0144301,17.39295805,78.47332064,TELANGANA,Hyderabad,Hyderabad,500001
HDFC Bank Ltd,S1AWHA04,17.393,78.4744,TELANGANA,Hyderabad,Hyderabad,NULL
Union Bank Of India,N0321004,17.393,78.4928,TELANGANA,Hyderabad,HYDERABAD,500027
HDFC Bank Ltd,S1AWHA07,17.393,78.5108,TELANGANA,Hyderabad,Hyderabad,NULL
HDFC Bank Ltd,P1ENHY13,17.393,78.5594,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
Axis Bank Ltd,APCN42615,17.39303667,78.44524167,TELANGANA,Hyderabad,0,500028
State Bank Of India,T1NY003026198,17.393043,78.442079,TELANGANA,Hyderabad,HYDERABAD, 
ICICI Bank Ltd,SPCNF390,17.393049,78.437583,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,S5NC005893621,17.39306,78.46,TELANGANA,Hyderabad,HYDERABAD,500004
State Bank Of India,T1BW000916265,17.393079,78.486559,TELANGANA,Hyderabad,Himayathnagar, 
Union Bank Of India,HHYD01401111111,17.39312,78.44853,TELANGANA,Hyderabad, , 
Union Bank Of India,NHYD01301111111,17.39314,78.4485,TELANGANA,Hyderabad,Hyderabad,500057
IndusInd Bank,MW000429,17.393168,78.559343,TELANGANA,Medchal Malkajgiri,Hyderabad,500039
Federal Bank,RD112401,17.39319,78.4764,TELANGANA,Hyderabad, , 
Federal Bank,RD112401,17.39319,78.4764,TELANGANA,Hyderabad, , 
State Bank Of India,S5NE020898622,17.393208,78.533732,TELANGANA,Medchal Malkajgiri,RAMANTHAPUR, 
Axis Bank Ltd,DECN162808,17.39322,78.414079,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S5NC007641622,17.393257,78.499246,TELANGANA,Hyderabad,MUSHEERABAD, 
State Bank Of India,S5BE063949621,17.396807,78.337987,TELANGANA,Ranga Reddy,HYDERABAD, 
Kotak Mahindra Bank Limited,HYBD2269,17.3933,78.540529,TELANGANA,Medchal Malkajgiri,Hyderabad, 
Axis Bank Ltd,TPCN119508,17.39331,78.529309,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,S5NL007641623,17.393312,78.499329,TELANGANA,Hyderabad,HIMAYATHNAGAR, 
ICICI Bank Ltd,SACWE957,17.393322,78.469912,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,S5NE007641621,17.393363,78.499182,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,T1NW005916203,17.393399,78.438067,TELANGANA,Hyderabad,HYDERABAD, 
Indian Overseas Bank,IOB9715,17.393413,78.478459,TELANGANA,Hyderabad,HYDERABAD,0
Axis Bank Ltd,BPCN119509,17.39351,78.5369,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Axis Bank Ltd,BPCN119506,17.393513,78.536897,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S5NL016668621,17.393549,78.444202,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,S1NB013271002,17.393585,78.485748,TELANGANA,Hyderabad,Hyderabad, 
Indian Bank,S1AB0521,17.3935918,78.4885272,TELANGANA,Hyderabad,HYDERABAD,500027
Union Bank Of India,W0548005,17.3936,78.44,TELANGANA,Hyderabad,HYDERABAD,500059
Union Bank Of India,H0548101,17.3936,78.44,TELANGANA,Hyderabad,HYDERABAD,500059
Union Bank Of India,N0548007,17.393648,78.440029,TELANGANA,Hyderabad,HYDERABAD,500059
State Bank Of India,S1NW000847007,17.393654,78.494453,TELANGANA,Hyderabad,HIMAYATHNAGAR, 
State Bank Of India,S1NG000847550,17.393683,78.494484,TELANGANA,Hyderabad,HIMAYATHNAGAR, 
Canara Bank,A3060001,17.393718,78.443684,TELANGANA,Hyderabad, , 
Canara Bank,B3007001,17.39377,78.443682,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,SEVDI953,17.393785,78.435531,TELANGANA,Hyderabad, , 
HDFC Bank Ltd,P1DCHY58,17.3938,78.4577,TELANGANA,Hyderabad,Hyderabad,NULL
Union Bank Of India,Y3054101,17.3938,78.4983,TELANGANA,Hyderabad,HYDERABAD,500027
ICICI Bank Ltd,SACWF762,17.393804,78.480771,TELANGANA,Hyderabad,Hyderabad, 
Indian Bank,S1AN0541,17.393819,78.510567,TELANGANA,Hyderabad,HYDERABAD,500013
State Bank Of India,S5NC007054621,17.39385,78.47992,TELANGANA,Hyderabad,HYDERABAD,500029
ICICI Bank Ltd,SACWM056,17.393859,78.481246,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,SACWM272,17.393859,78.481246,TELANGANA,Hyderabad, , 
Union Bank Of India,COBD201940,17.39386,78.426987,TELANGANA,Hyderabad, , 
State Bank Of India,S5NC011744621,17.39389,78.43672,TELANGANA,Hyderabad,HYDERABAD,500008
ICICI Bank Ltd,SACWF987,17.393891,78.476452,TELANGANA,Hyderabad,Hyderabad, 
Karur Vysya Bank Ltd,S1AC0143903,17.393945,78.509506,TELANGANA,Hyderabad,HYDERABAD,500044
Union Bank Of India,NHYD15311111111,17.39396,78.45512,TELANGANA,Hyderabad,Hyderabad,500057
Indian Bank,ALD02131,17.393979,78.482598,TELANGANA,Hyderabad, , 
HDFC Bank Ltd,P3AWHY68,17.394,78.4897,TELANGANA,Hyderabad,Hyderabad,NULL
ICICI Bank Ltd,S1CWK359,17.394027,78.450752,TELANGANA,Hyderabad, , 
IDFC Bank,IN802211,17.39404,78.47089,TELANGANA,Hyderabad,ABIDS, 
Indian Overseas Bank,IOB9766,17.394042,78.451105,TELANGANA,Hyderabad,HYDERABAD,0
ICICI Bank Ltd,SPCNH793,17.394048,78.524048,TELANGANA,Hyderabad,Hyderabad, 
IndusInd Bank,MN160301,17.394091,78.475687,TELANGANA,Hyderabad,Hyderabad,500001
Canara Bank,A3051001,17.3941,78.4425,TELANGANA,Hyderabad,HYDERABAD,500028
IndusInd Bank,MN153901,17.394235,78.509377,TELANGANA,Hyderabad,Hyderabad,500013
Bank Of Baroda,1FDHYD60,17.394236,78.475957,TELANGANA,Hyderabad,HYDERABAD,500001
State Bank Of India,S1NB000847005,17.394255,78.503161,TELANGANA,Hyderabad,AMBERPET, 
Indian Bank,ALD05501,17.39429,78.4823,TELANGANA,Hyderabad, , 
HDFC Bank Ltd,S1ANHD33,17.3943,78.4396,TELANGANA,Hyderabad,Hyderabad,NULL
HDFC Bank Ltd,P1DCHD48,17.3943,78.4553,TELANGANA,Hyderabad,Hyderabad,NULL
Bank Of Baroda,1RDWHYD37,17.39432,78.52991,TELANGANA,Medchal Malkajgiri,HYDERABAD,500013
ICICI Bank Ltd,S1VDB896,17.39438622,78.43964132,TELANGANA,Hyderabad,Hyderabad, 
ICICI Bank Ltd,S1CNP943,17.394386,78.439643,TELANGANA,Hyderabad, , 
HDFC Bank Ltd,S1ANHD22,17.3944,78.4397,TELANGANA,Hyderabad,Hyderabad,NULL
State Bank Of India,S1NB000847037,17.394407,78.465739,TELANGANA,Hyderabad,NAMPALLY, 
Axis Bank Ltd,BPRH221001,17.39441,78.493179,TELANGANA,Hyderabad,HYDERABAD, 
Axis Bank Ltd,AWCW42628,17.39443,78.445761,TELANGANA,Hyderabad, , 
Axis Bank Ltd,BPRH292201,17.394464,78.439357,TELANGANA,Hyderabad, , 
State Bank Of India,T1NW005916205,17.394467,78.437417,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S1NB011744003,17.394498,78.427809,TELANGANA,Hyderabad,KHAIRATABAD, 
HDFC Bank Ltd,S1AWHY60,17.3945,78.4544,TELANGANA,Hyderabad,Hyderabad,NULL
HDFC Bank Ltd,S1AWHY54,17.3945,78.4544,TELANGANA,Hyderabad,Hyderabad,NULL
ICICI Bank Ltd,S1CWI661,17.3945,78.438301,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CWA641,17.3945,78.438301,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CWC402,17.3945,78.438301,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CWC402,17.3945,78.438301,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CWK633,17.3945,78.438301,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,S1CWK652,17.3945,78.438301,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,SFCNQ832,17.39455,78.505432,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,SFCNQ833,17.39455,78.505432,TELANGANA,Hyderabad, , 
Bank Of Baroda,1RDNHYD07,17.3945686,78.4944067,TELANGANA,Hyderabad,HYDERABAD,500027
Central Bank Of India,SCDH38831S,17.394571,78.452488,TELANGANA,Hyderabad, , 
Punjab National Bank,N4156500,17.39458,78.42688,TELANGANA,Hyderabad,HYDERABAD,500028
Lakshmi Vilas Bank Ltd,02970720,17.3946,0.0,TELANGANA,Hyderabad, , 
ICICI Bank Ltd,SACWH980,17.394668,78.452039,TELANGANA,Hyderabad,Hyderabad, 
Axis Bank Ltd,DERO442701,17.394687,78.452938,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,T1NF000916201,17.394698,78.497268,TELANGANA,Hyderabad,HYDERABAD, 
HDFC Bank Ltd,S1ANTX56,17.3947,78.4941,TELANGANA,Hyderabad,Hyderabad,NULL
HDFC Bank Ltd,S1ACHD41,17.3947,78.4941,TELANGANA,Hyderabad,Hyderabad,NULL
State Bank Of India,T1NY000916227,17.394723,78.499349,TELANGANA,Hyderabad,Secunderabad, 
State Bank Of India,T1NY000916228,17.394723,78.499349,TELANGANA,Hyderabad,Secunderabad, 
ICICI Bank Ltd,SECNL225,17.394732,78.494039,TELANGANA,Hyderabad,Hyderabad, 
ICICI Bank Ltd,SFCNM604,17.39475,78.518447,TELANGANA,Hyderabad, , 
Karur Vysya Bank Ltd,S1AC0148001,17.39475333,78.43593,TELANGANA,Hyderabad,HYDERABAD,500028
Karur Vysya Bank Ltd,S1AC0148007,17.39475333,78.43593,TELANGANA,Hyderabad,HYDERABAD,500028
IndusInd Bank,MN000443,17.394756,78.42692,TELANGANA,Hyderabad,Hyderabad,500028
Canara Bank,A3442001,17.39478,79.48867,TELANGANA,Suryapet,NAGARAM,508279
State Bank Of India,S1NW005916013,17.394785,78.470867,TELANGANA,Hyderabad,KHAIRATABAD, 
Bank Of Baroda,1VW402501,17.394793,78.452225,TELANGANA,Hyderabad,HYDERABAD,500057
HDFC Bank Ltd,S1ANHY86,17.3948,78.4306,TELANGANA,Hyderabad,Hyderabad,NULL
State Bank Of India,S1NG000916151,17.394806,78.470727,TELANGANA,Hyderabad,KHAIRATABAD, 
Bank Of Baroda,1VW404801,17.394808,78.471158,TELANGANA,Hyderabad,HYDERABAD,500001
State Bank Of India,S1BW005916057,17.394811,78.470663,TELANGANA,Hyderabad,KHAIRATABAD, 
Axis Bank Ltd,BWCW221005,17.394847,78.494161,TELANGANA,Hyderabad, , 
State Bank Of India,S1NW000847101,17.394877,78.453467,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S1NW016511001,17.394886,78.443084,TELANGANA,Hyderabad,Hyderabad, 
State Bank Of India,S5NG020066622,17.394893,78.475476,TELANGANA,Hyderabad,HYDERABAD, 
State Bank Of India,S1NZ000847127,17.394896,78.492272,TELANGANA,Hyderabad,HYDERABAD, 
HDFC Bank Ltd,S1ACHD65,17.3949,78.4314,TELANGANA,Hyderabad,Hyderabad,NULL
State Bank Of India,S1BG021044003,17.394929,78.470843,TELANGANA,Hyderabad,KHAIRATABAD, 
State Bank Of India,S5NL020496622,17.394952,78.489199,TELANGANA,Hyderabad,Hyderabad, 
Canara Bank,0878W035,17.394964,78.457467,TELANGANA,Hyderabad, , 
State Bank Of India,S1NG005916007,17.394964,78.470778,TELANGANA,Hyderabad,KHAIRATABAD, 
State Bank Of India,S1BW005916024,17.394964,78.470853,TELANGANA,Hyderabad,KHAIRATABAD, 
State Bank Of India,S1NW000847099,17.394967,78.470915,TELANGANA,Hyderabad,KHAIRATABAD, 
Union Bank Of India,W0705002,17.39498,78.47074,TELANGANA,Hyderabad,HYDERABAD,500001
Central Bank Of India,SCDH23891S,17.394983,78.428642,TELANGANA,Hyderabad, , 
State Bank Of India,S1NG000847016,17.395006,78.48537,TELANGANA,Hyderabad,HIMAYATHNAGAR, 
IDBI Bank Ltd,TC127301,17.39502,78.46642,TELANGANA,Hyderabad,Hyderabad,500054
State Bank Of India,S1NZ000847142,17.395017,78.526307,TELANGANA,Hyderabad,HYDERABAD,500070
Lakshmi Vilas Bank Ltd,02990805,17.395019,0.0,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S5BE016511621,17.395041,78.44196,TELANGANA,Hyderabad,HYDERABAD, 
Canara Bank,0878W011,17.40967,78.48868,TELANGANA,Hyderabad,LOWERTANK BUND,500080
State Bank Of India,S1BW020967002,17.395119,78.467149,TELANGANA,Hyderabad,Hyderabad, 
Union Bank Of India,WHYD03701111111,17.39512,78.47088,TELANGANA,Hyderabad,Hyderabad,500002
Bank Of Baroda,1CRHAPHM02,17.39513,78.510901,TELANGANA,Hyderabad,HYDERABAD,500044
State Bank Of India,S1BB000847529,17.39514,78.426976,TELANGANA,Hyderabad,NAMPALLY,500095
Axis Bank Ltd,DERO436301,17.395146,78.427361,TELANGANA,Hyderabad,HYDERABAD, 
HDFC Bank Ltd,P3DCHB25,17.395179,78.525802,TELANGANA,Hyderabad,HYDERABAD, 
Bank Of Baroda,1FDHYD59,17.3951933,78.5110835,TELANGANA,Hyderabad,HYDERABAD,500044
Union Bank Of India,W0605002,17.3952,78.4539,TELANGANA,Hyderabad,HYDERABAD,500057
Union Bank Of India,H0605101,17.3952,78.4539,TELANGANA,Hyderabad,HYDERABAD,500057
Bank Of Baroda,1FDHYD58,17.3952428,78.5111187,TELANGANA,Hyderabad,HYDERABAD,500044
